COUNTRY,COUNTRY ABBREV,CCODE,YEAR,ISOCODE,TOTGEN,UEGEN,SKGEN,PGEN,APWWage,US100,UC1000,SS100,SC1000,MPS100,MPC1000,SPS100,SPC1000,UEQUAL,UEDUR,UEWAIT,UECOV,SICKQUAL,SICKDUR,SICKWAIT,SICKCOV,PQUAL,PFUND,AVGPER,PENCOV,MRET,FRET,LEXP65
"Czech Republic",CZE,25,1978,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1979,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1980,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1981,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1982,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1983,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1984,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1985,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1986,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1987,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1988,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1989,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1990,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1991,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1992,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1993,203,,,,,75792,,,,,0.398,0.53,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1994,203,,,,,89472,,,,,0.374,0.518,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,25,1995,203,,,,,105648,0.541,0.648,0.834,0.76,0.361,0.512,,,52,26,0,,0,52,0,,,,,,,,
"Czech Republic",CZE,25,1996,203,,,,,125760,0.491,0.659,0.694,0.69,0.327,0.487,,,52,26,0,,0,52,0,0.959828007,,,,,,,
"Czech Republic",CZE,25,1997,203,,,,,140508,0.505,0.642,0.625,0.611,0.337,0.494,,,52,26,0,,0,52,0,0.903972662,,,,,,,
"Czech Republic",CZE,25,1998,203,,,,,153132,0.522,0.63,0.573,0.508,0.348,0.452,,,52,26,0,,0,52,0,0.892200157,,,,,,,
"Czech Republic",CZE,25,1999,203,,,,,165756,0.45,0.525,0.815,0.692,0.321,0.423,,,52,26,0,,0,52,0,0.847699057,,,,,,,
"Czech Republic",CZE,25,2000,203,,,,,164327,0.45,0.526,0.848,0.705,0.356,0.451,,,52,26,0,,0,52,0,0.837583015,,,,,,,
"Czech Republic",CZE,25,2001,203,,,,,175159,0.45,0.523,0.85,0.719,0.333,0.433,,,52,26,0,0.91,0,52,0,0.811250416,,,,,,,
"Czech Republic",CZE,25,2002,203,,,,,185030,0.45,0.523,0.872,0.733,0.345,0.443,,,52,26,0,0.91,0,52,0,0.817731598,,,,,,,
"Czech Republic",CZE,25,2003,203,,,,,195219,0.45,0.522,0.859,0.741,0.329,0.434,,,52,26,0,0.9,0,52,0,0.825710316,,,,,,,
"Czech Republic",CZE,25,2004,203,,,,,213573,0.45,0.518,0.828,0.73,0.303,0.411,,,52,26,0,0.94,0,52,0,0.849247463,,,,,,,
"Czech Republic",CZE,25,2005,203,,,,,224758.9063,0.475,0.542,0.816,0.724,0.303,0.411,,,52,26,0,0.93,0,52,0,0.830674259,,,,,,,
"Czech Republic",CZE,25,2006,203,,,,,239373.375,0.475,0.506,0.799,0.683,0.286,0.392,,,52,26,0,0.93,0,52,0,0.83836966,,,,,,,
"Czech Republic",CZE,25,2007,203,,,,,257349.3125,0.475,0.532,0.806,0.719,0.19,0.278,,,52,26,0,0.94,0,52,0,0.841076724,,,,,,,
"Czech Republic",CZE,25,2008,203,,,,,278510.1,0.475,0.54,0.719,0.657,0.177,0.258,,,52,26,0,,0,52,3,0.849680926,,,,,,,
"Czech Republic",CZE,25,2009,203,,,,,287944.6,0.383,0.525,0.7,0.644,0.168,0.248,,,52,21.66,0,,0,52,3,0.812720918,,,,,,,
"Czech Republic",CZE,25,2010,203,,,,,294691.8,0.383,0.521,0.698,0.641,0.165,0.243,,,52,21.66,0,,0,52,3,0.839712726,,,,,,,
"Czech Republic",CZE,25,2011,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1970,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1971,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1972,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1973,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1974,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1975,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1976,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1977,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1978,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1979,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1980,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1981,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1982,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1983,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1984,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1985,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1986,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1987,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1988,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1989,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1990,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1991,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1992,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1993,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1994,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Estonia",EST,26,1995,233,,,,,27906,0.133,0.227,0.807,0.843,0.167,0.27,,,26,26,0,,0,17.1,1,,,,,,,,
"Estonia",EST,26,1996,233,,,,,34232,0.107,0.191,0.81,0.847,0.22,0.352,,,26,26,0,,0,17.1,1,,,,,,,,
"Estonia",EST,26,1997,233,,,,,41633,0.089,0.175,0.808,0.842,0.205,0.337,,,26,26,0,,0,17.1,1,,,,,,,,
"Estonia",EST,26,1998,233,,,,,45469,0.136,0.217,0.807,0.841,0.224,0.368,,,26,26,0,,0,17.1,1,,,,,,,,
"Estonia",EST,26,1999,233,,,,,49184,0.126,0.204,0.806,0.839,0.253,0.421,,,26,26,0,,0,26,1,,,,,,,,
"Estonia",EST,26,2000,233,,,,,54480,0.112,0.178,0.81,0.844,0.224,0.367,,,26,26,0,,0,26,1,,,,,,,,
"Estonia",EST,26,2001,233,,,,,60886,0.1,0.158,0.811,0.845,0.199,0.326,,,26,26,7,,0,26,1,,,,,,,,
"Estonia",EST,26,2002,233,,,,,70175,0.09,0.157,0.833,0.863,0.179,0.295,,,26,26,7,0.97,0,26,1,,,,,,,,
"Estonia",EST,26,2003,233,,,,,75137,0.499,0.577,0.832,0.861,0.182,0.303,,,52,26,7,0.89,0,26,1,,,,,,,,
"Estonia",EST,26,2004,233,,,,,80794,0.507,0.562,0.835,0.869,0.179,0.285,,,52,26,7,0.91,0,26,1,,,,,,,,
"Estonia",EST,26,2005,233,,,,,89020,0.506,0.546,0.835,0.867,0.168,0.272,,,52,26,7,0.93,0,26,1,1.00113142,,,,,,,
"Estonia",EST,26,2006,233,,,,,105278,0.502,0.537,0.831,0.861,0.164,0.27,,,52,26,7,0.93,0,26,1,0.983889292,,,,,,,
"Estonia",EST,26,2007,233,,,,,126231,0.495,0.544,0.829,0.854,0.15,0.256,,,52,39,7,0.96,0,26,1,0.998842915,,,,,,,
"Estonia",EST,26,2008,233,,,,,141836,0.494,0.517,0.828,0.858,0.164,0.272,,,52,39,7,0.94,2,26,1,0.981643954,,,,,,,
"Estonia",EST,26,2009,233,,,,,134027,0.493,0.533,0.824,0.849,0.21,0.359,,,52,39,7,0.85,2,26,1,0.980857019,,,,,,,
"Estonia",EST,26,2010,233,,,,,133206,0.497,0.537,0.733,0.772,0.223,0.381,,,52,52,7,0.82,2,26,3,,,,,,,,
"Estonia",EST,26,2011,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1970,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1971,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1972,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1973,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1974,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1975,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1976,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1977,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1978,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1979,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1980,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1981,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1982,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1983,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1984,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1985,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1986,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1987,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1988,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1989,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1990,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1991,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hungary",HUN,27,1992,348,,,,,234456,0.842,0.818,,,,,,,208,77,0,,,,,,,,,,,,
"Hungary",HUN,27,1993,348,,,,,282120,0.845,0.815,,,,,,,208,52,0,,,,,,,,,,,,
"Hungary",HUN,27,1994,348,,,,,329784,0.708,0.748,,,,,,,208,52,0,,,,,,,,,,,,
"Hungary",HUN,27,1995,348,,,,,377448,0.668,0.708,0.803,0.888,0.355,0.464,,,208,52,0,,104,52,0,0.934554335,,,,,,,
"Hungary",HUN,27,1996,348,,,,,459360,0.604,0.504,0.804,0.888,0.393,0.552,,,208,104,0,,104,52,0,0.918855731,,,,,,,
"Hungary",HUN,27,1997,348,,,,,555048,0.544,0.544,0.749,0.861,0.334,0.563,,,208,104,0,,104,52,0,0.875594493,,,,,,,
"Hungary",HUN,27,1998,348,,,,,646896,0.548,0.584,0.758,0.891,0.34,0.587,,,208,104,0,,104,52,0,0.877484169,,,,,,,
"Hungary",HUN,27,1999,348,,,,,730152,0.532,0.626,0.741,0.911,0.343,0.475,,,208,104,0,,104,52,0,0.838249756,,,,,,,
"Hungary",HUN,27,2000,348,,,,,835728,0.561,0.647,0.736,0.908,0.33,0.465,,,29,39,0,,104,52,0,0.841019417,,,,,,,
"Hungary",HUN,27,2001,348,,,,,956412,0.493,0.578,0.831,0.882,0.32,0.453,,,29,39,0,,104,52,0,0.846562652,,,,,,,
"Hungary",HUN,27,2002,348,,,,,1077816,0.476,0.56,0.831,0.88,0.311,0.45,,,29,39,0,,104,52,0,0.846690998,,,,,,,
"Hungary",HUN,27,2003,348,,,,,1153440,0.479,0.547,0.844,0.89,0.289,0.419,,,29,39,0,,0,52,0,0.845175228,,,,,,,
"Hungary",HUN,27,2004,348,,,,,1260948,0.464,0.522,0.868,0.885,0.268,0.404,,,29,39,0,,0,52,0,0.83915242,,,,,,,
"Hungary",HUN,27,2005,348,,,,,1350910.6,0.447,0.509,0.854,0.874,0.273,0.395,,,29,39,0,0.67,0,52,0,0.82901308,,,,,,,
"Hungary",HUN,27,2006,348,,,,,1477425.4,0.473,0.583,0.861,0.89,0.263,0.352,,,52,39,0,0.67,0,52,0,0.829573817,,,,,,,
"Hungary",HUN,27,2007,348,,,,,1601889.6,0.515,0.617,0.901,0.922,0.271,0.361,,,52,39,0,0.66,0,52,0,0.830560865,,,,,,,
"Hungary",HUN,27,2008,348,,,,,1735572.1,0.509,0.612,0.915,0.933,0.268,0.357,,,52,39,0,0.66,0,52,0,0.826403079,,,,,,,
"Hungary",HUN,27,2009,348,,,,,1809246.9,0.506,0.605,0.913,0.931,0.257,0.346,,,52,39,0,,0,52,0,0.812116309,,,,,,,
"Hungary",HUN,27,2010,348,,,,,1816587.4,0.508,0.605,0.786,0.828,0.251,0.339,,,52,39,0,,0,52,0,0.815992011,,,,,,,
"Hungary",HUN,27,2011,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1970,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1971,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1972,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1973,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1974,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1975,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1976,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1977,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1978,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1979,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1980,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1981,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1982,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1983,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1984,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1985,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1986,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1987,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1988,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1989,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1990,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1991,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1992,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1993,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1994,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Latvia",LVA,28,1995,428,,,,,1102,0.34,0.36,1.01,1.01,0.34,0.54,,,26,26,0,,0,999,0,,,,,,,,
"Latvia",LVA,28,1996,428,,,,,1252,0.32,0.34,1.05,1.04,0.31,0.5,,,26,26,0,,0,999,0,,,,,,,,
"Latvia",LVA,28,1997,428,,,,,1529,0.75,0.71,0.89,0.9,0.27,0.46,,,780,39,0,,0,52,1,,,,,,,,
"Latvia",LVA,28,1998,428,,,,,1610,0.73,0.7,0.89,0.9,0.31,0.53,,,780,39,0,,0,52,1,,,,,,,,
"Latvia",LVA,28,1999,428,,,,,1643,0.73,0.7,0.88,0.9,0.3,0.52,,,780,39,0,,0,52,1,,,,,,,,
"Latvia",LVA,28,2000,428,,,,,1686,0.73,0.7,0.88,0.9,0.3,0.51,,,780,39,0,0.92,0,52,1,0.916902825,,,,,,,
"Latvia",LVA,28,2001,428,,,,,1779,0.73,0.71,0.88,0.9,0.28,0.49,,,780,39,0,0.92,0,52,1,0.924598494,,,,,,,
"Latvia",LVA,28,2002,428,,,,,1869,0.73,0.71,0.88,0.9,0.27,0.47,,,780,39,0,0.9,0,52,1,0.897116412,,,,,,,
"Latvia",LVA,28,2003,428,,,,,2054,0.74,0.72,0.88,0.9,0.25,0.42,,,780,39,0,0.93,0,52,1,0.931947406,,,,,,,
"Latvia",LVA,28,2004,428,,,,,2245,0.74,0.72,0.88,0.9,0.26,0.45,,,780,39,0,0.96,0,52,1,0.957941047,,,,,,,
"Latvia",LVA,28,2005,428,,,,,2613,0.74,0.7,0.88,0.9,0.23,0.39,,,780,39,0,1,0,52,1,0.997179126,,,,,,,
"Latvia",LVA,28,2006,428,,,,,3221,0.74,0.7,0.88,0.9,0.24,0.41,,,780,39,0,1,0,52,1,1.000600034,,,,,,,
"Latvia",LVA,28,2007,428,,,,,4172,0.73,0.68,0.88,0.9,0.18,0.31,,,780,39,0,1.01,0,52,1,1.011099899,,,,,,,
"Latvia",LVA,28,2008,428,,,,,5062,0.72,0.65,0.88,0.9,0.15,0.24,,,1040,39,0,0.98,0,52,1,0.980411523,,,,,,,
"Latvia",LVA,28,2009,428,,,,,5050,0.73,0.65,0.87,0.89,0.15,0.25,,,1040,39,0,0.92,0,52,1,0.924477411,,,,,,,
"Latvia",LVA,28,2010,428,,,,,4974,0.76,0.66,0.87,0.89,0.16,0.25,,,1040,39,0,,0,52,1,,,,,,,,
"Latvia",LVA,28,2011,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1970,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1971,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1972,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1973,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1974,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1975,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1976,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1977,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1978,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1979,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1980,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1981,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1982,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1983,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1984,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1985,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1986,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1987,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1988,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1989,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1990,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1991,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1992,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1993,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1994,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania",LTU,29,1995,440,,,,,6304,0.335,0.335,0.704,0.823,0.185,0.371,,,104,26,7,,0,17.3,0,,,,,,,,
"Lithuania",LTU,29,1996,440,,,,,8083,0.334,0.334,0.7,0.82,0.183,0.366,,,104,26,7,,0,17.3,0,,,,,,,,
"Lithuania",LTU,29,1997,440,,,,,9923,0.329,0.329,0.698,0.795,0.179,0.358,,,104,26,7,,0,17.3,0,,,,,,,,
"Lithuania",LTU,29,1998,440,,,,,11413,0.286,0.286,0.697,0.795,0.178,0.356,,,104,26,7,,0,17.3,0,,,,,,,,
"Lithuania",LTU,29,1999,440,,,,,11960,0.275,0.275,0.696,0.794,0.171,0.341,,,104,26,7,,0,17.3,0,,,,,,,,
"Lithuania",LTU,29,2000,440,,,,,11695,0.327,0.327,0.716,0.816,0.179,0.358,,,104,26,7,,13,17.3,0,,,,,,,,
"Lithuania",LTU,29,2001,440,,,,,11746,0.326,0.326,0.716,0.816,0.178,0.356,,,104,26,7,,13,17.3,0,,,,,,,,
"Lithuania",LTU,29,2002,440,,,,,12050,0.318,0.318,0.494,0.898,0.174,0.348,,,104,26,7,0.81,13,17.3,0,0.805368713,,,,,,,
"Lithuania",LTU,29,2003,440,,,,,11217,0.327,0.318,0.516,0.905,0.196,0.381,,,104,26,7,0.81,13,17.3,0,0.806796651,,,,,,,
"Lithuania",LTU,29,2004,440,,,,,13699,0.275,0.268,0.504,0.902,0.187,0.366,,,104,26,7,0.83,13,17.3,0,0.827931717,,,,,,,
"Lithuania",LTU,29,2005,440,,,,,14963.7,0.57,0.694,0.499,0.901,0.201,0.394,,,78,26,7,0.85,13,17.3,0,0.852492687,,,,,,,
"Lithuania",LTU,29,2006,440,,,,,17386.8,0.586,0.714,0.491,0.899,0.202,0.397,,,78,26,7,0.89,13,17.3,0,0.894806421,,,,,,,
"Lithuania",LTU,29,2007,440,,,,,21159.9,0.556,0.692,0.474,0.896,0.181,0.344,,,78,26,7,0.92,13,17.3,0,0.91504491,,,,,,,
"Lithuania",LTU,29,2008,440,,,,,23207.8,0.558,0.68,0.465,0.896,0.191,0.354,,,78,26,7,0.91,13,17.3,0,0.906443618,,,,,,,
"Lithuania",LTU,29,2009,440,,,,,21628.8,0.621,0.735,0.505,0.959,0.23,0.416,,,78,26,7,0.8,13,17.3,0,0.797732951,,,,,,,
"Lithuania",LTU,29,2010,440,,,,,21128.1,0.471,0.456,0.505,0.956,0.235,0.455,,,78,26,7,,13,17.3,0,,,,,,,,
"Lithuania",LTU,29,2011,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1970,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1971,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1972,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1973,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1974,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1975,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1976,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1977,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1978,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1979,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1980,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1981,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1982,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1983,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1984,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1985,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1986,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1987,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1988,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1989,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1990,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1991,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1992,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1993,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1994,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poland",POL,30,1995,616,,,,,8391,0.375,0.459,0.803,0.761,0.338,0.521,,,26,26,1,0.77,4,26,0,0.767555943,,,,,,,
"Poland",POL,30,1996,616,,,,,10667,0.326,0.391,0.796,0.75,0.343,0.533,,,26,26,1,0.77,4,26,0,0.76860196,,,,,,,
"Poland",POL,30,1997,616,,,,,12980,0.291,0.345,0.806,0.74,0.298,0.469,,,52,52,1,0.75,4,26,0,0.751052231,,,,,,,
"Poland",POL,30,1998,616,,,,,14976,0.289,0.347,0.796,0.747,0.287,0.453,,,52,52,1,0.74,4,26,0,0.736920362,,,,,,,
"Poland",POL,30,1999,616,,,,,20377,0.32,0.382,0.973,0.921,0.328,0.512,,,52,52,7,0.77,4,26,0,0.769064936,,,,,,,
"Poland",POL,30,2000,616,,,,,22596,0.283,0.341,0.973,0.923,0.282,0.443,,,52,52,7,0.75,4,26,0,0.750374903,,,,,,,
"Poland",POL,30,2001,616,,,,,24118,0.291,0.347,0.966,0.913,0.293,0.46,,,52,52,7,0.74,4,26,0,0.736151687,,,,,,,
"Poland",POL,30,2002,616,,,,,26352,0.285,0.342,0.97,0.971,0.276,0.436,,,52,52,7,0.74,4,26,0,0.726314291,,,,,,,
"Poland",POL,30,2003,616,,,,,25868,0.303,0.362,0.972,0.922,0.282,0.443,,,52,52,7,0.75,4,26,0,0.748753967,,,,,,,
"Poland",POL,30,2004,616,,,,,26584,0.299,0.354,0.969,0.97,0.276,0.385,,,52,52,7,0.75,4,26,0,0.752554873,,,,,,,
"Poland",POL,30,2005,616,,,,,27460.3,0.291,0.346,0.969,0.925,0.268,0.375,,,52,52,7,0.76,4,26,0,0.762626321,,,,,,,
"Poland",POL,30,2006,616,,,,,28821.1,0.287,0.342,0.97,0.926,0.256,0.36,,,52,52,7,0.79,4,26,0,0.785905132,,,,,,,
